component_instance_id,core_id,component_type,quality_state,inspection_period,period_id,route_id,economic_cost_rmb,environmental_score,energy_kwh,water_m3,pollutant_kg,carbon_kg,expected_output_quality,expected_residual_life_h,risk_penalty,productive_output,resource_h__assembly,resource_h__cleaning,resource_h__drying,resource_h__grinding,resource_h__heat_treatment,resource_h__incoming_inspection,resource_h__inspection,resource_h__laser,resource_h__machining,resource_h__procurement,resource_h__quality_monitoring,resource_h__reliability_assessment,resource_h__scrap_handling,resource_h__testing,resource_h__waste_treatment
C000027_chuck_01,C000027,chuck,B,T0018,T0023,R5,7548.97,34.5645879,106.33427999999999,0.09049100000000002,0.44000999999999996,71.46477,0.79709,21968.6,0.019986635000000003,1,2.3327,1.0352,0.0,4.4723,0.0,0.0,0.8546,0.0,7.8488,0.0,0.7169,0.7672,0.0,1.0332,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0023,R6,25654.83,1.6269171,5.6907700000000006,0.000738,0.011903,3.8207500000000003,0.96,28575.35,0.003940000000000003,1,1.5246,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.326,0.2658,0.0,0.0,0.7376,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0024,R2,1065.71,2.2188349,6.91678,0.022386,0.023584,4.69529,0.7105899999999999,20771.129999999997,0.028506885000000006,1,1.1268,0.5896,0.2366,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.1738,0.4293,0.0,0.5319,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0024,R3,6702.639999999999,31.7651302,98.38898999999999,0.078953,0.395564,66.148,0.7773,21845.64,0.021935950000000003,1,1.991,0.9759,0.0,3.0548,0.0,0.0,1.0988,0.0,8.2603,0.0,0.5111,0.7368,0.0,0.9197,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0024,R5,7548.97,34.5645879,106.33427999999999,0.09049100000000002,0.44000999999999996,71.46477,0.79709,21968.6,0.019986635000000003,1,2.3327,1.0352,0.0,4.4723,0.0,0.0,0.8546,0.0,7.8488,0.0,0.7169,0.7672,0.0,1.0332,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0024,R6,25654.83,1.6269171,5.6907700000000006,0.000738,0.011903,3.8207500000000003,0.96,28575.35,0.003940000000000003,1,1.5246,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.326,0.2658,0.0,0.0,0.7376,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0025,R2,1065.71,2.2188349,6.91678,0.022386,0.023584,4.69529,0.7105899999999999,20771.129999999997,0.028506885000000006,1,1.1268,0.5896,0.2366,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.1738,0.4293,0.0,0.5319,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0025,R3,6702.639999999999,31.7651302,98.38898999999999,0.078953,0.395564,66.148,0.7773,21845.64,0.021935950000000003,1,1.991,0.9759,0.0,3.0548,0.0,0.0,1.0988,0.0,8.2603,0.0,0.5111,0.7368,0.0,0.9197,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0025,R5,7548.97,34.5645879,106.33427999999999,0.09049100000000002,0.44000999999999996,71.46477,0.79709,21968.6,0.019986635000000003,1,2.3327,1.0352,0.0,4.4723,0.0,0.0,0.8546,0.0,7.8488,0.0,0.7169,0.7672,0.0,1.0332,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0025,R6,25654.83,1.6269171,5.6907700000000006,0.000738,0.011903,3.8207500000000003,0.96,28575.35,0.003940000000000003,1,1.5246,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.326,0.2658,0.0,0.0,0.7376,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0026,R2,1065.71,2.2188349,6.91678,0.022386,0.023584,4.69529,0.7105899999999999,20771.129999999997,0.028506885000000006,1,1.1268,0.5896,0.2366,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.1738,0.4293,0.0,0.5319,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0026,R3,6702.639999999999,31.7651302,98.38898999999999,0.078953,0.395564,66.148,0.7773,21845.64,0.021935950000000003,1,1.991,0.9759,0.0,3.0548,0.0,0.0,1.0988,0.0,8.2603,0.0,0.5111,0.7368,0.0,0.9197,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0026,R5,7548.97,34.5645879,106.33427999999999,0.09049100000000002,0.44000999999999996,71.46477,0.79709,21968.6,0.019986635000000003,1,2.3327,1.0352,0.0,4.4723,0.0,0.0,0.8546,0.0,7.8488,0.0,0.7169,0.7672,0.0,1.0332,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0026,R6,25654.83,1.6269171,5.6907700000000006,0.000738,0.011903,3.8207500000000003,0.96,28575.35,0.003940000000000003,1,1.5246,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.326,0.2658,0.0,0.0,0.7376,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0027,R2,1065.71,2.2188349,6.91678,0.022386,0.023584,4.69529,0.7105899999999999,20771.129999999997,0.028506885000000006,1,1.1268,0.5896,0.2366,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.1738,0.4293,0.0,0.5319,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0027,R3,6702.639999999999,31.7651302,98.38898999999999,0.078953,0.395564,66.148,0.7773,21845.64,0.021935950000000003,1,1.991,0.9759,0.0,3.0548,0.0,0.0,1.0988,0.0,8.2603,0.0,0.5111,0.7368,0.0,0.9197,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0027,R5,7548.97,34.5645879,106.33427999999999,0.09049100000000002,0.44000999999999996,71.46477,0.79709,21968.6,0.019986635000000003,1,2.3327,1.0352,0.0,4.4723,0.0,0.0,0.8546,0.0,7.8488,0.0,0.7169,0.7672,0.0,1.0332,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0027,R6,25654.83,1.6269171,5.6907700000000006,0.000738,0.011903,3.8207500000000003,0.96,28575.35,0.003940000000000003,1,1.5246,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.326,0.2658,0.0,0.0,0.7376,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0028,R2,1065.71,2.2188349,6.91678,0.022386,0.023584,4.69529,0.7105899999999999,20771.129999999997,0.028506885000000006,1,1.1268,0.5896,0.2366,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.1738,0.4293,0.0,0.5319,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0028,R3,6702.639999999999,31.7651302,98.38898999999999,0.078953,0.395564,66.148,0.7773,21845.64,0.021935950000000003,1,1.991,0.9759,0.0,3.0548,0.0,0.0,1.0988,0.0,8.2603,0.0,0.5111,0.7368,0.0,0.9197,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0028,R5,7548.97,34.5645879,106.33427999999999,0.09049100000000002,0.44000999999999996,71.46477,0.79709,21968.6,0.019986635000000003,1,2.3327,1.0352,0.0,4.4723,0.0,0.0,0.8546,0.0,7.8488,0.0,0.7169,0.7672,0.0,1.0332,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0028,R6,25654.83,1.6269171,5.6907700000000006,0.000738,0.011903,3.8207500000000003,0.96,28575.35,0.003940000000000003,1,1.5246,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.326,0.2658,0.0,0.0,0.7376,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0029,R2,1065.71,2.2188349,6.91678,0.022386,0.023584,4.69529,0.7105899999999999,20771.129999999997,0.028506885000000006,1,1.1268,0.5896,0.2366,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.1738,0.4293,0.0,0.5319,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0029,R3,6702.639999999999,31.7651302,98.38898999999999,0.078953,0.395564,66.148,0.7773,21845.64,0.021935950000000003,1,1.991,0.9759,0.0,3.0548,0.0,0.0,1.0988,0.0,8.2603,0.0,0.5111,0.7368,0.0,0.9197,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0029,R5,7548.97,34.5645879,106.33427999999999,0.09049100000000002,0.44000999999999996,71.46477,0.79709,21968.6,0.019986635000000003,1,2.3327,1.0352,0.0,4.4723,0.0,0.0,0.8546,0.0,7.8488,0.0,0.7169,0.7672,0.0,1.0332,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0029,R6,25654.83,1.6269171,5.6907700000000006,0.000738,0.011903,3.8207500000000003,0.96,28575.35,0.003940000000000003,1,1.5246,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.326,0.2658,0.0,0.0,0.7376,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0030,R2,1065.71,2.2188349,6.91678,0.022386,0.023584,4.69529,0.7105899999999999,20771.129999999997,0.028506885000000006,1,1.1268,0.5896,0.2366,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.1738,0.4293,0.0,0.5319,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0030,R3,6702.639999999999,31.7651302,98.38898999999999,0.078953,0.395564,66.148,0.7773,21845.64,0.021935950000000003,1,1.991,0.9759,0.0,3.0548,0.0,0.0,1.0988,0.0,8.2603,0.0,0.5111,0.7368,0.0,0.9197,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0030,R5,7548.97,34.5645879,106.33427999999999,0.09049100000000002,0.44000999999999996,71.46477,0.79709,21968.6,0.019986635000000003,1,2.3327,1.0352,0.0,4.4723,0.0,0.0,0.8546,0.0,7.8488,0.0,0.7169,0.7672,0.0,1.0332,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0030,R6,25654.83,1.6269171,5.6907700000000006,0.000738,0.011903,3.8207500000000003,0.96,28575.35,0.003940000000000003,1,1.5246,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.326,0.2658,0.0,0.0,0.7376,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0031,R2,1065.71,2.2188349,6.91678,0.022386,0.023584,4.69529,0.7105899999999999,20771.129999999997,0.028506885000000006,1,1.1268,0.5896,0.2366,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.1738,0.4293,0.0,0.5319,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0031,R3,6702.639999999999,31.7651302,98.38898999999999,0.078953,0.395564,66.148,0.7773,21845.64,0.021935950000000003,1,1.991,0.9759,0.0,3.0548,0.0,0.0,1.0988,0.0,8.2603,0.0,0.5111,0.7368,0.0,0.9197,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0031,R5,7548.97,34.5645879,106.33427999999999,0.09049100000000002,0.44000999999999996,71.46477,0.79709,21968.6,0.019986635000000003,1,2.3327,1.0352,0.0,4.4723,0.0,0.0,0.8546,0.0,7.8488,0.0,0.7169,0.7672,0.0,1.0332,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0031,R6,25654.83,1.6269171,5.6907700000000006,0.000738,0.011903,3.8207500000000003,0.96,28575.35,0.003940000000000003,1,1.5246,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.326,0.2658,0.0,0.0,0.7376,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0032,R2,1065.71,2.2188349,6.91678,0.022386,0.023584,4.69529,0.7105899999999999,20771.129999999997,0.028506885000000006,1,1.1268,0.5896,0.2366,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.1738,0.4293,0.0,0.5319,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0032,R3,6702.639999999999,31.7651302,98.38898999999999,0.078953,0.395564,66.148,0.7773,21845.64,0.021935950000000003,1,1.991,0.9759,0.0,3.0548,0.0,0.0,1.0988,0.0,8.2603,0.0,0.5111,0.7368,0.0,0.9197,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0032,R5,7548.97,34.5645879,106.33427999999999,0.09049100000000002,0.44000999999999996,71.46477,0.79709,21968.6,0.019986635000000003,1,2.3327,1.0352,0.0,4.4723,0.0,0.0,0.8546,0.0,7.8488,0.0,0.7169,0.7672,0.0,1.0332,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0032,R6,25654.83,1.6269171,5.6907700000000006,0.000738,0.011903,3.8207500000000003,0.96,28575.35,0.003940000000000003,1,1.5246,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.326,0.2658,0.0,0.0,0.7376,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0033,R2,1065.71,2.2188349,6.91678,0.022386,0.023584,4.69529,0.7105899999999999,20771.129999999997,0.028506885000000006,1,1.1268,0.5896,0.2366,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.1738,0.4293,0.0,0.5319,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0033,R3,6702.639999999999,31.7651302,98.38898999999999,0.078953,0.395564,66.148,0.7773,21845.64,0.021935950000000003,1,1.991,0.9759,0.0,3.0548,0.0,0.0,1.0988,0.0,8.2603,0.0,0.5111,0.7368,0.0,0.9197,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0033,R5,7548.97,34.5645879,106.33427999999999,0.09049100000000002,0.44000999999999996,71.46477,0.79709,21968.6,0.019986635000000003,1,2.3327,1.0352,0.0,4.4723,0.0,0.0,0.8546,0.0,7.8488,0.0,0.7169,0.7672,0.0,1.0332,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0033,R6,25654.83,1.6269171,5.6907700000000006,0.000738,0.011903,3.8207500000000003,0.96,28575.35,0.003940000000000003,1,1.5246,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.326,0.2658,0.0,0.0,0.7376,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0034,R2,1065.71,2.2188349,6.91678,0.022386,0.023584,4.69529,0.7105899999999999,20771.129999999997,0.028506885000000006,1,1.1268,0.5896,0.2366,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.1738,0.4293,0.0,0.5319,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0034,R3,6702.639999999999,31.7651302,98.38898999999999,0.078953,0.395564,66.148,0.7773,21845.64,0.021935950000000003,1,1.991,0.9759,0.0,3.0548,0.0,0.0,1.0988,0.0,8.2603,0.0,0.5111,0.7368,0.0,0.9197,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0034,R5,7548.97,34.5645879,106.33427999999999,0.09049100000000002,0.44000999999999996,71.46477,0.79709,21968.6,0.019986635000000003,1,2.3327,1.0352,0.0,4.4723,0.0,0.0,0.8546,0.0,7.8488,0.0,0.7169,0.7672,0.0,1.0332,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0034,R6,25654.83,1.6269171,5.6907700000000006,0.000738,0.011903,3.8207500000000003,0.96,28575.35,0.003940000000000003,1,1.5246,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.326,0.2658,0.0,0.0,0.7376,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0035,R2,1065.71,2.2188349,6.91678,0.022386,0.023584,4.69529,0.7105899999999999,20771.129999999997,0.028506885000000006,1,1.1268,0.5896,0.2366,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.1738,0.4293,0.0,0.5319,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0035,R3,6702.639999999999,31.7651302,98.38898999999999,0.078953,0.395564,66.148,0.7773,21845.64,0.021935950000000003,1,1.991,0.9759,0.0,3.0548,0.0,0.0,1.0988,0.0,8.2603,0.0,0.5111,0.7368,0.0,0.9197,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0035,R5,7548.97,34.5645879,106.33427999999999,0.09049100000000002,0.44000999999999996,71.46477,0.79709,21968.6,0.019986635000000003,1,2.3327,1.0352,0.0,4.4723,0.0,0.0,0.8546,0.0,7.8488,0.0,0.7169,0.7672,0.0,1.0332,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0035,R6,25654.83,1.6269171,5.6907700000000006,0.000738,0.011903,3.8207500000000003,0.96,28575.35,0.003940000000000003,1,1.5246,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.326,0.2658,0.0,0.0,0.7376,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0036,R2,1065.71,2.2188349,6.91678,0.022386,0.023584,4.69529,0.7105899999999999,20771.129999999997,0.028506885000000006,1,1.1268,0.5896,0.2366,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.1738,0.4293,0.0,0.5319,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0036,R3,6702.639999999999,31.7651302,98.38898999999999,0.078953,0.395564,66.148,0.7773,21845.64,0.021935950000000003,1,1.991,0.9759,0.0,3.0548,0.0,0.0,1.0988,0.0,8.2603,0.0,0.5111,0.7368,0.0,0.9197,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0036,R5,7548.97,34.5645879,106.33427999999999,0.09049100000000002,0.44000999999999996,71.46477,0.79709,21968.6,0.019986635000000003,1,2.3327,1.0352,0.0,4.4723,0.0,0.0,0.8546,0.0,7.8488,0.0,0.7169,0.7672,0.0,1.0332,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0036,R6,25654.83,1.6269171,5.6907700000000006,0.000738,0.011903,3.8207500000000003,0.96,28575.35,0.003940000000000003,1,1.5246,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.326,0.2658,0.0,0.0,0.7376,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0037,R2,1065.71,2.2188349,6.91678,0.022386,0.023584,4.69529,0.7105899999999999,20771.129999999997,0.028506885000000006,1,1.1268,0.5896,0.2366,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.1738,0.4293,0.0,0.5319,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0037,R3,6702.639999999999,31.7651302,98.38898999999999,0.078953,0.395564,66.148,0.7773,21845.64,0.021935950000000003,1,1.991,0.9759,0.0,3.0548,0.0,0.0,1.0988,0.0,8.2603,0.0,0.5111,0.7368,0.0,0.9197,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0037,R5,7548.97,34.5645879,106.33427999999999,0.09049100000000002,0.44000999999999996,71.46477,0.79709,21968.6,0.019986635000000003,1,2.3327,1.0352,0.0,4.4723,0.0,0.0,0.8546,0.0,7.8488,0.0,0.7169,0.7672,0.0,1.0332,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0037,R6,25654.83,1.6269171,5.6907700000000006,0.000738,0.011903,3.8207500000000003,0.96,28575.35,0.003940000000000003,1,1.5246,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.326,0.2658,0.0,0.0,0.7376,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0038,R2,1065.71,2.2188349,6.91678,0.022386,0.023584,4.69529,0.7105899999999999,20771.129999999997,0.028506885000000006,1,1.1268,0.5896,0.2366,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.1738,0.4293,0.0,0.5319,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0038,R3,6702.639999999999,31.7651302,98.38898999999999,0.078953,0.395564,66.148,0.7773,21845.64,0.021935950000000003,1,1.991,0.9759,0.0,3.0548,0.0,0.0,1.0988,0.0,8.2603,0.0,0.5111,0.7368,0.0,0.9197,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0038,R5,7548.97,34.5645879,106.33427999999999,0.09049100000000002,0.44000999999999996,71.46477,0.79709,21968.6,0.019986635000000003,1,2.3327,1.0352,0.0,4.4723,0.0,0.0,0.8546,0.0,7.8488,0.0,0.7169,0.7672,0.0,1.0332,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0038,R6,25654.83,1.6269171,5.6907700000000006,0.000738,0.011903,3.8207500000000003,0.96,28575.35,0.003940000000000003,1,1.5246,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.326,0.2658,0.0,0.0,0.7376,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0039,R2,1065.71,2.2188349,6.91678,0.022386,0.023584,4.69529,0.7105899999999999,20771.129999999997,0.028506885000000006,1,1.1268,0.5896,0.2366,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.1738,0.4293,0.0,0.5319,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0039,R3,6702.639999999999,31.7651302,98.38898999999999,0.078953,0.395564,66.148,0.7773,21845.64,0.021935950000000003,1,1.991,0.9759,0.0,3.0548,0.0,0.0,1.0988,0.0,8.2603,0.0,0.5111,0.7368,0.0,0.9197,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0039,R5,7548.97,34.5645879,106.33427999999999,0.09049100000000002,0.44000999999999996,71.46477,0.79709,21968.6,0.019986635000000003,1,2.3327,1.0352,0.0,4.4723,0.0,0.0,0.8546,0.0,7.8488,0.0,0.7169,0.7672,0.0,1.0332,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0039,R6,25654.83,1.6269171,5.6907700000000006,0.000738,0.011903,3.8207500000000003,0.96,28575.35,0.003940000000000003,1,1.5246,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.326,0.2658,0.0,0.0,0.7376,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0040,R2,1065.71,2.2188349,6.91678,0.022386,0.023584,4.69529,0.7105899999999999,20771.129999999997,0.028506885000000006,1,1.1268,0.5896,0.2366,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.1738,0.4293,0.0,0.5319,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0040,R3,6702.639999999999,31.7651302,98.38898999999999,0.078953,0.395564,66.148,0.7773,21845.64,0.021935950000000003,1,1.991,0.9759,0.0,3.0548,0.0,0.0,1.0988,0.0,8.2603,0.0,0.5111,0.7368,0.0,0.9197,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0040,R5,7548.97,34.5645879,106.33427999999999,0.09049100000000002,0.44000999999999996,71.46477,0.79709,21968.6,0.019986635000000003,1,2.3327,1.0352,0.0,4.4723,0.0,0.0,0.8546,0.0,7.8488,0.0,0.7169,0.7672,0.0,1.0332,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0040,R6,25654.83,1.6269171,5.6907700000000006,0.000738,0.011903,3.8207500000000003,0.96,28575.35,0.003940000000000003,1,1.5246,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.326,0.2658,0.0,0.0,0.7376,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0041,R2,1065.71,2.2188349,6.91678,0.022386,0.023584,4.69529,0.7105899999999999,20771.129999999997,0.028506885000000006,1,1.1268,0.5896,0.2366,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.1738,0.4293,0.0,0.5319,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0041,R3,6702.639999999999,31.7651302,98.38898999999999,0.078953,0.395564,66.148,0.7773,21845.64,0.021935950000000003,1,1.991,0.9759,0.0,3.0548,0.0,0.0,1.0988,0.0,8.2603,0.0,0.5111,0.7368,0.0,0.9197,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0041,R5,7548.97,34.5645879,106.33427999999999,0.09049100000000002,0.44000999999999996,71.46477,0.79709,21968.6,0.019986635000000003,1,2.3327,1.0352,0.0,4.4723,0.0,0.0,0.8546,0.0,7.8488,0.0,0.7169,0.7672,0.0,1.0332,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0041,R6,25654.83,1.6269171,5.6907700000000006,0.000738,0.011903,3.8207500000000003,0.96,28575.35,0.003940000000000003,1,1.5246,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.326,0.2658,0.0,0.0,0.7376,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0042,R2,1065.71,2.2188349,6.91678,0.022386,0.023584,4.69529,0.7105899999999999,20771.129999999997,0.028506885000000006,1,1.1268,0.5896,0.2366,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.1738,0.4293,0.0,0.5319,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0042,R3,6702.639999999999,31.7651302,98.38898999999999,0.078953,0.395564,66.148,0.7773,21845.64,0.021935950000000003,1,1.991,0.9759,0.0,3.0548,0.0,0.0,1.0988,0.0,8.2603,0.0,0.5111,0.7368,0.0,0.9197,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0042,R5,7548.97,34.5645879,106.33427999999999,0.09049100000000002,0.44000999999999996,71.46477,0.79709,21968.6,0.019986635000000003,1,2.3327,1.0352,0.0,4.4723,0.0,0.0,0.8546,0.0,7.8488,0.0,0.7169,0.7672,0.0,1.0332,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0042,R6,25654.83,1.6269171,5.6907700000000006,0.000738,0.011903,3.8207500000000003,0.96,28575.35,0.003940000000000003,1,1.5246,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.326,0.2658,0.0,0.0,0.7376,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0043,R2,1065.71,2.2188349,6.91678,0.022386,0.023584,4.69529,0.7105899999999999,20771.129999999997,0.028506885000000006,1,1.1268,0.5896,0.2366,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.1738,0.4293,0.0,0.5319,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0043,R3,6702.639999999999,31.7651302,98.38898999999999,0.078953,0.395564,66.148,0.7773,21845.64,0.021935950000000003,1,1.991,0.9759,0.0,3.0548,0.0,0.0,1.0988,0.0,8.2603,0.0,0.5111,0.7368,0.0,0.9197,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0043,R5,7548.97,34.5645879,106.33427999999999,0.09049100000000002,0.44000999999999996,71.46477,0.79709,21968.6,0.019986635000000003,1,2.3327,1.0352,0.0,4.4723,0.0,0.0,0.8546,0.0,7.8488,0.0,0.7169,0.7672,0.0,1.0332,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0043,R6,25654.83,1.6269171,5.6907700000000006,0.000738,0.011903,3.8207500000000003,0.96,28575.35,0.003940000000000003,1,1.5246,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.326,0.2658,0.0,0.0,0.7376,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0044,R2,1065.71,2.2188349,6.91678,0.022386,0.023584,4.69529,0.7105899999999999,20771.129999999997,0.028506885000000006,1,1.1268,0.5896,0.2366,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.1738,0.4293,0.0,0.5319,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0044,R3,6702.639999999999,31.7651302,98.38898999999999,0.078953,0.395564,66.148,0.7773,21845.64,0.021935950000000003,1,1.991,0.9759,0.0,3.0548,0.0,0.0,1.0988,0.0,8.2603,0.0,0.5111,0.7368,0.0,0.9197,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0044,R5,7548.97,34.5645879,106.33427999999999,0.09049100000000002,0.44000999999999996,71.46477,0.79709,21968.6,0.019986635000000003,1,2.3327,1.0352,0.0,4.4723,0.0,0.0,0.8546,0.0,7.8488,0.0,0.7169,0.7672,0.0,1.0332,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0044,R6,25654.83,1.6269171,5.6907700000000006,0.000738,0.011903,3.8207500000000003,0.96,28575.35,0.003940000000000003,1,1.5246,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.326,0.2658,0.0,0.0,0.7376,0.0
C000027_chuck_01,C000027,chuck,B,T0018,T0045,R2,1065.71,2.2188349,6.91678,0.022386,0.023584,4.69529,0.7105899999999999,20771.129999999997,0.028506885000000006,1,1.1268,0.5896,0.2366,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.1738,0.4293,0.0,0.5319,0.0
