scenario_id,saa_probability,macro_group,component_instance_id,core_id,component_type,quality_state_baseline,quality_state_before_scenario,inspection_period,period_id,period_offset_from_inspection,route_id,route_category,scenario_quality_score,scenario_residual_life_h,scenario_failure_probability,economic_cost_rmb,environmental_score,expected_output_quality,expected_residual_life_h,risk_penalty,warranty_risk_cost_rmb,productive_output,resource_h__assembly,resource_h__cleaning,resource_h__drying,resource_h__grinding,resource_h__heat_treatment,resource_h__incoming_inspection,resource_h__inspection,resource_h__laser,resource_h__machining,resource_h__procurement,resource_h__quality_monitoring,resource_h__reliability_assessment,resource_h__scrap_handling,resource_h__testing,resource_h__waste_treatment,reliability_scenario,survival_probability_at_min_system_life,survival_probability_at_warranty_life,posterior_warranty_failure_probability,chance_constraint_alpha,min_system_reliability_reference,chance_constraint_satisfied_flag,reliability_risk_index,cvar_reliability_risk_weight,stage5_chance_pass,risk_row_count,cvar_model_weight_sum,route_tail_loss_rmb,route_cvar95_loss_rmb,route_risk_index,risk_index_max,impact_cost_mean_sum,var95_loss_max,stage5_reliability_joined,stage5_risk_joined
S022,0.0670241287342592,weak_demand_cost_saving,C000125_bed_01,C000125,bed,B,B,T0051,T0051,0,R6,replacement,0.775694,23678.246,0.11668364,107422.1632,0.30492877,0.897547,29351.119,0.02561004,12164.424,1,2.8940339976943554,0.0,0.0,0.0,0.0,0.810401383051416,0.0,0.0,0.0,1.142770981659645,0.4747149984279696,0.0,0.0,1.2714346391666143,0.0,nominal,0.96585,0.995865,0.027837,0.948369,0.934626,1,0.283517,0.666586,True,9,4.64450783,350984.7246798593,382709.14523109054,0.4370073510260946,0.70231552,2247784.188,1270385.4943,True,True
S022,0.0670241287342592,weak_demand_cost_saving,C000125_bed_01,C000125,bed,B,B,T0051,T0052,1,R6,replacement,0.775694,23678.246,0.11668364,107422.1632,0.30492877,0.897547,29351.119,0.02561004,12164.424,1,2.8940339976943554,0.0,0.0,0.0,0.0,0.810401383051416,0.0,0.0,0.0,1.142770981659645,0.4747149984279696,0.0,0.0,1.2714346391666143,0.0,nominal,0.96585,0.995865,0.027837,0.948369,0.934626,1,0.283517,0.666586,True,9,4.64450783,350984.7246798593,382709.14523109054,0.4370073510260946,0.70231552,2247784.188,1270385.4943,True,True
S022,0.0670241287342592,weak_demand_cost_saving,C000125_guideway_01,C000125,guideway,B,B,T0051,T0051,0,R6,replacement,0.622216,17486.337,0.16115109,59083.17,0.30492877,0.897547,27820.195,0.02706088,6584.4308,1,3.0039178332107794,0.0,0.0,0.0,0.0,0.7948832965958734,0.0,0.0,0.0,0.8030098109779834,0.48097946139538905,0.0,0.0,1.2859175978199748,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S022,0.0670241287342592,weak_demand_cost_saving,C000125_guideway_01,C000125,guideway,B,B,T0051,T0052,1,R6,replacement,0.622216,17486.337,0.16115109,59083.17,0.30492877,0.897547,27820.195,0.02706088,6584.4308,1,3.0039178332107794,0.0,0.0,0.0,0.0,0.7948832965958734,0.0,0.0,0.0,0.8030098109779834,0.48097946139538905,0.0,0.0,1.2859175978199748,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S022,0.0670241287342592,weak_demand_cost_saving,C000125_guideway_02,C000125,guideway,B,B,T0051,T0051,0,R6,replacement,0.631316,17195.037,0.15855109,59083.17,0.30492877,0.897547,27820.195,0.02706088,6584.4308,1,3.0039178332107794,0.0,0.0,0.0,0.0,0.7948832965958734,0.0,0.0,0.0,0.8030098109779834,0.48097946139538905,0.0,0.0,1.2859175978199748,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S022,0.0670241287342592,weak_demand_cost_saving,C000125_guideway_02,C000125,guideway,B,B,T0051,T0052,1,R6,replacement,0.631316,17195.037,0.15855109,59083.17,0.30492877,0.897547,27820.195,0.02706088,6584.4308,1,3.0039178332107794,0.0,0.0,0.0,0.0,0.7948832965958734,0.0,0.0,0.0,0.8030098109779834,0.48097946139538905,0.0,0.0,1.2859175978199748,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_bed_01,C000001,bed,B,B,T0006,T0006,0,R6,replacement,0.6574099999999999,18231.957000000002,0.16449498999999998,124580.1071,0.36178649,0.897471,29136.387,0.02950722,14015.532000000001,1,2.8949803347796017,0.0,0.0,0.0,0.0,0.810666380934415,0.0,0.0,0.0,1.143144663019556,0.47487022825881914,0.0,0.0,1.2718503930076088,0.0,nominal,0.96585,0.995865,0.027837,0.948369,0.934626,1,0.283517,0.666586,True,9,4.64450783,350984.7246798593,382709.14523109054,0.4370073510260946,0.70231552,2247784.188,1270385.4943,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_bed_01,C000001,bed,B,B,T0006,T0007,1,R6,replacement,0.6574099999999999,18231.957000000002,0.16449498999999998,124580.1071,0.36178649,0.897471,29136.387,0.02950722,14015.532000000001,1,2.8949803347796017,0.0,0.0,0.0,0.0,0.810666380934415,0.0,0.0,0.0,1.143144663019556,0.47487022825881914,0.0,0.0,1.2718503930076088,0.0,nominal,0.96585,0.995865,0.027837,0.948369,0.934626,1,0.283517,0.666586,True,9,4.64450783,350984.7246798593,382709.14523109054,0.4370073510260946,0.70231552,2247784.188,1270385.4943,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_bed_01,C000001,bed,B,B,T0006,T0008,2,R6,replacement,0.6574099999999999,18231.957000000002,0.16449498999999998,124580.1071,0.36178649,0.897471,29136.387,0.02950722,14015.532000000001,1,2.8949803347796017,0.0,0.0,0.0,0.0,0.810666380934415,0.0,0.0,0.0,1.143144663019556,0.47487022825881914,0.0,0.0,1.2718503930076088,0.0,nominal,0.96585,0.995865,0.027837,0.948369,0.934626,1,0.283517,0.666586,True,9,4.64450783,350984.7246798593,382709.14523109054,0.4370073510260946,0.70231552,2247784.188,1270385.4943,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_bed_01,C000001,bed,B,B,T0006,T0009,3,R6,replacement,0.6574099999999999,18231.957000000002,0.16449498999999998,124580.1071,0.36178649,0.897471,29136.387,0.02950722,14015.532000000001,1,2.8949803347796017,0.0,0.0,0.0,0.0,0.810666380934415,0.0,0.0,0.0,1.143144663019556,0.47487022825881914,0.0,0.0,1.2718503930076088,0.0,nominal,0.96585,0.995865,0.027837,0.948369,0.934626,1,0.283517,0.666586,True,9,4.64450783,350984.7246798593,382709.14523109054,0.4370073510260946,0.70231552,2247784.188,1270385.4943,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_bed_01,C000001,bed,B,B,T0006,T0010,4,R6,replacement,0.6574099999999999,18231.957000000002,0.16449498999999998,124580.1071,0.36178649,0.897471,29136.387,0.02950722,14015.532000000001,1,2.8949803347796017,0.0,0.0,0.0,0.0,0.810666380934415,0.0,0.0,0.0,1.143144663019556,0.47487022825881914,0.0,0.0,1.2718503930076088,0.0,nominal,0.96585,0.995865,0.027837,0.948369,0.934626,1,0.283517,0.666586,True,9,4.64450783,350984.7246798593,382709.14523109054,0.4370073510260946,0.70231552,2247784.188,1270385.4943,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_bed_01,C000001,bed,B,B,T0006,T0011,5,R6,replacement,0.6574099999999999,18231.957000000002,0.16449498999999998,124580.1071,0.36178649,0.897471,29136.387,0.02950722,14015.532000000001,1,2.8949803347796017,0.0,0.0,0.0,0.0,0.810666380934415,0.0,0.0,0.0,1.143144663019556,0.47487022825881914,0.0,0.0,1.2718503930076088,0.0,nominal,0.96585,0.995865,0.027837,0.948369,0.934626,1,0.283517,0.666586,True,9,4.64450783,350984.7246798593,382709.14523109054,0.4370073510260946,0.70231552,2247784.188,1270385.4943,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_bed_01,C000001,bed,B,B,T0006,T0012,6,R6,replacement,0.6574099999999999,18231.957000000002,0.16449498999999998,124580.1071,0.36178649,0.897471,29136.387,0.02950722,14015.532000000001,1,2.8949803347796017,0.0,0.0,0.0,0.0,0.810666380934415,0.0,0.0,0.0,1.143144663019556,0.47487022825881914,0.0,0.0,1.2718503930076088,0.0,nominal,0.96585,0.995865,0.027837,0.948369,0.934626,1,0.283517,0.666586,True,9,4.64450783,350984.7246798593,382709.14523109054,0.4370073510260946,0.70231552,2247784.188,1270385.4943,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_bed_01,C000001,bed,B,B,T0006,T0013,7,R6,replacement,0.6574099999999999,18231.957000000002,0.16449498999999998,124580.1071,0.36178649,0.897471,29136.387,0.02950722,14015.532000000001,1,2.8949803347796017,0.0,0.0,0.0,0.0,0.810666380934415,0.0,0.0,0.0,1.143144663019556,0.47487022825881914,0.0,0.0,1.2718503930076088,0.0,nominal,0.96585,0.995865,0.027837,0.948369,0.934626,1,0.283517,0.666586,True,9,4.64450783,350984.7246798593,382709.14523109054,0.4370073510260946,0.70231552,2247784.188,1270385.4943,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_guideway_01,C000001,guideway,B,B,T0006,T0006,0,R6,replacement,0.605,15008.180999999999,0.18283896,68858.8784,0.36178649,0.897471,27616.663,0.03117884,7586.4094,1,3.0045225120031143,0.0,0.0,0.0,0.0,0.795043303992387,0.0,0.0,0.0,0.8031714542151476,0.48107628098101124,0.0,0.0,1.2861764488083394,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_guideway_01,C000001,guideway,B,B,T0006,T0007,1,R6,replacement,0.605,15008.180999999999,0.18283896,68858.8784,0.36178649,0.897471,27616.663,0.03117884,7586.4094,1,3.0045225120031143,0.0,0.0,0.0,0.0,0.795043303992387,0.0,0.0,0.0,0.8031714542151476,0.48107628098101124,0.0,0.0,1.2861764488083394,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_guideway_01,C000001,guideway,B,B,T0006,T0008,2,R6,replacement,0.605,15008.180999999999,0.18283896,68858.8784,0.36178649,0.897471,27616.663,0.03117884,7586.4094,1,3.0045225120031143,0.0,0.0,0.0,0.0,0.795043303992387,0.0,0.0,0.0,0.8031714542151476,0.48107628098101124,0.0,0.0,1.2861764488083394,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_guideway_01,C000001,guideway,B,B,T0006,T0009,3,R6,replacement,0.605,15008.180999999999,0.18283896,68858.8784,0.36178649,0.897471,27616.663,0.03117884,7586.4094,1,3.0045225120031143,0.0,0.0,0.0,0.0,0.795043303992387,0.0,0.0,0.0,0.8031714542151476,0.48107628098101124,0.0,0.0,1.2861764488083394,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_guideway_01,C000001,guideway,B,B,T0006,T0010,4,R6,replacement,0.605,15008.180999999999,0.18283896,68858.8784,0.36178649,0.897471,27616.663,0.03117884,7586.4094,1,3.0045225120031143,0.0,0.0,0.0,0.0,0.795043303992387,0.0,0.0,0.0,0.8031714542151476,0.48107628098101124,0.0,0.0,1.2861764488083394,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_guideway_01,C000001,guideway,B,B,T0006,T0011,5,R6,replacement,0.605,15008.180999999999,0.18283896,68858.8784,0.36178649,0.897471,27616.663,0.03117884,7586.4094,1,3.0045225120031143,0.0,0.0,0.0,0.0,0.795043303992387,0.0,0.0,0.0,0.8031714542151476,0.48107628098101124,0.0,0.0,1.2861764488083394,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_guideway_01,C000001,guideway,B,B,T0006,T0012,6,R6,replacement,0.605,15008.180999999999,0.18283896,68858.8784,0.36178649,0.897471,27616.663,0.03117884,7586.4094,1,3.0045225120031143,0.0,0.0,0.0,0.0,0.795043303992387,0.0,0.0,0.0,0.8031714542151476,0.48107628098101124,0.0,0.0,1.2861764488083394,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_guideway_01,C000001,guideway,B,B,T0006,T0013,7,R6,replacement,0.605,15008.180999999999,0.18283896,68858.8784,0.36178649,0.897471,27616.663,0.03117884,7586.4094,1,3.0045225120031143,0.0,0.0,0.0,0.0,0.795043303992387,0.0,0.0,0.0,0.8031714542151476,0.48107628098101124,0.0,0.0,1.2861764488083394,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_guideway_02,C000001,guideway,C,B,T0006,T0006,0,R6,replacement,0.5226999999999999,13118.680999999999,0.20593896,68858.8784,0.36178649,0.897471,27616.663,0.03117884,7586.4094,1,3.0045225120031143,0.0,0.0,0.0,0.0,0.795043303992387,0.0,0.0,0.0,0.8031714542151476,0.48107628098101124,0.0,0.0,1.2861764488083394,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_guideway_02,C000001,guideway,C,B,T0006,T0007,1,R6,replacement,0.5226999999999999,13118.680999999999,0.20593896,68858.8784,0.36178649,0.897471,27616.663,0.03117884,7586.4094,1,3.0045225120031143,0.0,0.0,0.0,0.0,0.795043303992387,0.0,0.0,0.0,0.8031714542151476,0.48107628098101124,0.0,0.0,1.2861764488083394,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_guideway_02,C000001,guideway,C,B,T0006,T0008,2,R6,replacement,0.5226999999999999,13118.680999999999,0.20593896,68858.8784,0.36178649,0.897471,27616.663,0.03117884,7586.4094,1,3.0045225120031143,0.0,0.0,0.0,0.0,0.795043303992387,0.0,0.0,0.0,0.8031714542151476,0.48107628098101124,0.0,0.0,1.2861764488083394,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_guideway_02,C000001,guideway,C,B,T0006,T0009,3,R6,replacement,0.5226999999999999,13118.680999999999,0.20593896,68858.8784,0.36178649,0.897471,27616.663,0.03117884,7586.4094,1,3.0045225120031143,0.0,0.0,0.0,0.0,0.795043303992387,0.0,0.0,0.0,0.8031714542151476,0.48107628098101124,0.0,0.0,1.2861764488083394,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_guideway_02,C000001,guideway,C,B,T0006,T0010,4,R6,replacement,0.5226999999999999,13118.680999999999,0.20593896,68858.8784,0.36178649,0.897471,27616.663,0.03117884,7586.4094,1,3.0045225120031143,0.0,0.0,0.0,0.0,0.795043303992387,0.0,0.0,0.0,0.8031714542151476,0.48107628098101124,0.0,0.0,1.2861764488083394,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_guideway_02,C000001,guideway,C,B,T0006,T0011,5,R6,replacement,0.5226999999999999,13118.680999999999,0.20593896,68858.8784,0.36178649,0.897471,27616.663,0.03117884,7586.4094,1,3.0045225120031143,0.0,0.0,0.0,0.0,0.795043303992387,0.0,0.0,0.0,0.8031714542151476,0.48107628098101124,0.0,0.0,1.2861764488083394,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_guideway_02,C000001,guideway,C,B,T0006,T0012,6,R6,replacement,0.5226999999999999,13118.680999999999,0.20593896,68858.8784,0.36178649,0.897471,27616.663,0.03117884,7586.4094,1,3.0045225120031143,0.0,0.0,0.0,0.0,0.795043303992387,0.0,0.0,0.0,0.8031714542151476,0.48107628098101124,0.0,0.0,1.2861764488083394,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S025,0.037701072459099885,supplier_price_shock,C000001_guideway_02,C000001,guideway,C,B,T0006,T0013,7,R6,replacement,0.5226999999999999,13118.680999999999,0.20593896,68858.8784,0.36178649,0.897471,27616.663,0.03117884,7586.4094,1,3.0045225120031143,0.0,0.0,0.0,0.0,0.795043303992387,0.0,0.0,0.0,0.8031714542151476,0.48107628098101124,0.0,0.0,1.2861764488083394,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S025,0.037701072459099885,supplier_price_shock,C000011_bed_01,C000011,bed,B,B,T0013,T0013,0,R6,replacement,0.64661,19784.157000000003,0.16759499,124580.1071,0.36178649,0.897471,29136.387,0.02950722,14015.532000000001,1,2.8949803347796017,0.0,0.0,0.0,0.0,0.810666380934415,0.0,0.0,0.0,1.143144663019556,0.47487022825881914,0.0,0.0,1.2718503930076088,0.0,nominal,0.96585,0.995865,0.027837,0.948369,0.934626,1,0.283517,0.666586,True,9,4.64450783,350984.7246798593,382709.14523109054,0.4370073510260946,0.70231552,2247784.188,1270385.4943,True,True
S025,0.037701072459099885,supplier_price_shock,C000011_bed_01,C000011,bed,B,B,T0013,T0014,1,R6,replacement,0.64661,19784.157000000003,0.16759499,124580.1071,0.36178649,0.897471,29136.387,0.02950722,14015.532000000001,1,2.8949803347796017,0.0,0.0,0.0,0.0,0.810666380934415,0.0,0.0,0.0,1.143144663019556,0.47487022825881914,0.0,0.0,1.2718503930076088,0.0,nominal,0.96585,0.995865,0.027837,0.948369,0.934626,1,0.283517,0.666586,True,9,4.64450783,350984.7246798593,382709.14523109054,0.4370073510260946,0.70231552,2247784.188,1270385.4943,True,True
S025,0.037701072459099885,supplier_price_shock,C000011_bed_01,C000011,bed,B,B,T0013,T0015,2,R6,replacement,0.64661,19784.157000000003,0.16759499,124580.1071,0.36178649,0.897471,29136.387,0.02950722,14015.532000000001,1,2.8949803347796017,0.0,0.0,0.0,0.0,0.810666380934415,0.0,0.0,0.0,1.143144663019556,0.47487022825881914,0.0,0.0,1.2718503930076088,0.0,nominal,0.96585,0.995865,0.027837,0.948369,0.934626,1,0.283517,0.666586,True,9,4.64450783,350984.7246798593,382709.14523109054,0.4370073510260946,0.70231552,2247784.188,1270385.4943,True,True
S025,0.037701072459099885,supplier_price_shock,C000011_bed_01,C000011,bed,B,B,T0013,T0016,3,R6,replacement,0.64661,19784.157000000003,0.16759499,124580.1071,0.36178649,0.897471,29136.387,0.02950722,14015.532000000001,1,2.8949803347796017,0.0,0.0,0.0,0.0,0.810666380934415,0.0,0.0,0.0,1.143144663019556,0.47487022825881914,0.0,0.0,1.2718503930076088,0.0,nominal,0.96585,0.995865,0.027837,0.948369,0.934626,1,0.283517,0.666586,True,9,4.64450783,350984.7246798593,382709.14523109054,0.4370073510260946,0.70231552,2247784.188,1270385.4943,True,True
S025,0.037701072459099885,supplier_price_shock,C000011_bed_01,C000011,bed,B,B,T0013,T0017,4,R6,replacement,0.64661,19784.157000000003,0.16759499,124580.1071,0.36178649,0.897471,29136.387,0.02950722,14015.532000000001,1,2.8949803347796017,0.0,0.0,0.0,0.0,0.810666380934415,0.0,0.0,0.0,1.143144663019556,0.47487022825881914,0.0,0.0,1.2718503930076088,0.0,nominal,0.96585,0.995865,0.027837,0.948369,0.934626,1,0.283517,0.666586,True,9,4.64450783,350984.7246798593,382709.14523109054,0.4370073510260946,0.70231552,2247784.188,1270385.4943,True,True
S025,0.037701072459099885,supplier_price_shock,C000011_bed_01,C000011,bed,B,B,T0013,T0018,5,R6,replacement,0.64661,19784.157000000003,0.16759499,124580.1071,0.36178649,0.897471,29136.387,0.02950722,14015.532000000001,1,2.8949803347796017,0.0,0.0,0.0,0.0,0.810666380934415,0.0,0.0,0.0,1.143144663019556,0.47487022825881914,0.0,0.0,1.2718503930076088,0.0,nominal,0.96585,0.995865,0.027837,0.948369,0.934626,1,0.283517,0.666586,True,9,4.64450783,350984.7246798593,382709.14523109054,0.4370073510260946,0.70231552,2247784.188,1270385.4943,True,True
S025,0.037701072459099885,supplier_price_shock,C000011_bed_01,C000011,bed,B,B,T0013,T0019,6,R6,replacement,0.64661,19784.157000000003,0.16759499,124580.1071,0.36178649,0.897471,29136.387,0.02950722,14015.532000000001,1,2.8949803347796017,0.0,0.0,0.0,0.0,0.810666380934415,0.0,0.0,0.0,1.143144663019556,0.47487022825881914,0.0,0.0,1.2718503930076088,0.0,nominal,0.96585,0.995865,0.027837,0.948369,0.934626,1,0.283517,0.666586,True,9,4.64450783,350984.7246798593,382709.14523109054,0.4370073510260946,0.70231552,2247784.188,1270385.4943,True,True
S025,0.037701072459099885,supplier_price_shock,C000011_bed_01,C000011,bed,B,B,T0013,T0020,7,R6,replacement,0.64661,19784.157000000003,0.16759499,124580.1071,0.36178649,0.897471,29136.387,0.02950722,14015.532000000001,1,2.8949803347796017,0.0,0.0,0.0,0.0,0.810666380934415,0.0,0.0,0.0,1.143144663019556,0.47487022825881914,0.0,0.0,1.2718503930076088,0.0,nominal,0.96585,0.995865,0.027837,0.948369,0.934626,1,0.283517,0.666586,True,9,4.64450783,350984.7246798593,382709.14523109054,0.4370073510260946,0.70231552,2247784.188,1270385.4943,True,True
S025,0.037701072459099885,supplier_price_shock,C000011_guideway_01,C000011,guideway,B,B,T0013,T0013,0,R6,replacement,0.5678,14521.781,0.19323896000000002,68858.8784,0.36178649,0.897471,27616.663,0.03117884,7586.4094,1,3.0045225120031143,0.0,0.0,0.0,0.0,0.795043303992387,0.0,0.0,0.0,0.8031714542151476,0.48107628098101124,0.0,0.0,1.2861764488083394,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S025,0.037701072459099885,supplier_price_shock,C000011_guideway_01,C000011,guideway,B,B,T0013,T0014,1,R6,replacement,0.5678,14521.781,0.19323896000000002,68858.8784,0.36178649,0.897471,27616.663,0.03117884,7586.4094,1,3.0045225120031143,0.0,0.0,0.0,0.0,0.795043303992387,0.0,0.0,0.0,0.8031714542151476,0.48107628098101124,0.0,0.0,1.2861764488083394,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S025,0.037701072459099885,supplier_price_shock,C000011_guideway_01,C000011,guideway,B,B,T0013,T0015,2,R6,replacement,0.5678,14521.781,0.19323896000000002,68858.8784,0.36178649,0.897471,27616.663,0.03117884,7586.4094,1,3.0045225120031143,0.0,0.0,0.0,0.0,0.795043303992387,0.0,0.0,0.0,0.8031714542151476,0.48107628098101124,0.0,0.0,1.2861764488083394,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S025,0.037701072459099885,supplier_price_shock,C000011_guideway_01,C000011,guideway,B,B,T0013,T0016,3,R6,replacement,0.5678,14521.781,0.19323896000000002,68858.8784,0.36178649,0.897471,27616.663,0.03117884,7586.4094,1,3.0045225120031143,0.0,0.0,0.0,0.0,0.795043303992387,0.0,0.0,0.0,0.8031714542151476,0.48107628098101124,0.0,0.0,1.2861764488083394,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S025,0.037701072459099885,supplier_price_shock,C000011_guideway_01,C000011,guideway,B,B,T0013,T0017,4,R6,replacement,0.5678,14521.781,0.19323896000000002,68858.8784,0.36178649,0.897471,27616.663,0.03117884,7586.4094,1,3.0045225120031143,0.0,0.0,0.0,0.0,0.795043303992387,0.0,0.0,0.0,0.8031714542151476,0.48107628098101124,0.0,0.0,1.2861764488083394,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
S025,0.037701072459099885,supplier_price_shock,C000011_guideway_01,C000011,guideway,B,B,T0013,T0018,5,R6,replacement,0.5678,14521.781,0.19323896000000002,68858.8784,0.36178649,0.897471,27616.663,0.03117884,7586.4094,1,3.0045225120031143,0.0,0.0,0.0,0.0,0.795043303992387,0.0,0.0,0.0,0.8031714542151476,0.48107628098101124,0.0,0.0,1.2861764488083394,0.0,nominal,0.960529,0.995211,0.029414,0.947054,0.933755,1,0.289199,0.649623,True,9,4.54273757,272556.1005929988,297375.5443472323,0.4141448125041622,0.60052712,1759512.1869,1183874.1946,True,True
