scenario_id,scenario_label,component_type,quality_state_before,route_id,expected_quality_score_after,survival_probability_at_min_system_life,survival_probability_at_warranty_life,posterior_warranty_failure_probability,chance_constraint_alpha,min_system_reliability_reference,chance_constraint_satisfied_flag,reliability_risk_index,cvar_reliability_risk_weight,warranty_reserve_cost_rmb,expected_failure_cost_rmb,min_system_reliability_threshold,stage5_chance_pass
S019,nominal,tailstock,B,R2,0.74371,0.835793,0.971619,0.057696,0.94588,0.926344,0,0.248487,0.59774,364.18,2948.5,0.93,False
S019,nominal,tailstock,B,R3,0.80002,0.844896,0.975153,0.069471,0.94588,0.926344,0,0.282219,0.611233,438.51,3022.82,0.93,False
S019,nominal,tailstock,B,R5,0.8048,0.84402,0.974824,0.073908,0.94588,0.926344,0,0.289694,0.614223,466.52,3050.83,0.93,False
S019,nominal,tailstock,B,R6,0.89783,0.922282,0.989766,0.027277,0.94588,0.926344,0,0.230295,0.590463,172.18,2756.49,0.93,False
S019,nominal,tailstock,C,R3,0.68594,0.818775,0.964296,0.110794,0.94588,0.926344,0,0.314612,0.62419,699.34,3283.66,0.93,False
S019,nominal,tailstock,C,R5,0.70992,0.818042,0.963959,0.115989,0.94588,0.926344,0,0.32067,0.626613,732.13,3316.45,0.93,False
S019,nominal,tailstock,C,R6,0.89776,0.902704,0.984131,0.028564,0.94588,0.926344,0,0.246217,0.596832,180.3,2764.61,0.93,False
S019,nominal,tailstock,C,R7,0.0,0.0,0.0,0.346236,0.94588,0.926344,0,0.56562,0.724593,2185.48,4769.79,0.93,False
S019,nominal,tailstock,D,R6,0.8974,0.883211,0.977331,0.030819,0.94588,0.926344,0,0.264227,0.604036,194.53,2778.85,0.93,False
S019,nominal,tailstock,D,R7,0.0,0.0,0.0,0.358833,0.94588,0.926344,0,0.622149,0.747205,2264.99,4849.31,0.93,False
S019,nominal,tool_magazine,A,R1,0.87842,0.741769,0.912695,0.056703,0.9484,0.943446,0,0.25986,0.631408,2327.1,7447.51,0.93,False
S019,nominal,tool_magazine,A,R2,0.88953,0.740737,0.911936,0.059811,0.9484,0.943446,0,0.267359,0.634408,2454.69,7575.1,0.93,False
S019,nominal,tool_magazine,A,R6,0.89783,0.839498,0.95477,0.034519,0.9484,0.943446,0,0.250764,0.627769,1416.69,6537.11,0.93,False
S019,nominal,tool_magazine,B,R2,0.73889,0.740339,0.911643,0.067705,0.9484,0.943446,0,0.283289,0.64078,2778.63,7899.05,0.93,False
S019,nominal,tool_magazine,B,R3,0.798,0.750589,0.919042,0.079731,0.9484,0.943446,0,0.320166,0.65553,3272.2,8392.61,0.93,False
S019,nominal,tool_magazine,B,R6,0.89783,0.839498,0.95477,0.034727,0.9484,0.943446,0,0.263241,0.63276,1425.23,6545.64,0.93,False
S019,nominal,tool_magazine,C,R3,0.68179,0.719923,0.895956,0.124715,0.9484,0.943446,0,0.354615,0.66931,5118.38,10238.79,0.93,False
S019,nominal,tool_magazine,C,R6,0.89772,0.811774,0.938927,0.037848,0.9484,0.943446,0,0.279573,0.639293,1553.3,6673.71,0.93,False
S019,nominal,tool_magazine,C,R7,0.0,0.0,0.0,0.353958,0.9484,0.943446,0,0.623355,0.776806,14526.63,19647.04,0.93,False
S019,nominal,tool_magazine,D,R6,0.89733,0.785545,0.921982,0.041989,0.9484,0.943446,0,0.298204,0.646745,1723.26,6843.68,0.93,False
S019,nominal,tool_magazine,D,R7,0.0,0.0,0.0,0.361308,0.9484,0.943446,0,0.662782,0.792577,14828.27,19948.69,0.93,False
S019,nominal,turret,A,R1,0.87717,0.75474,0.917546,0.065158,0.9425,0.931275,0,0.271639,0.626796,1112.38,5633.45,0.93,False
S019,nominal,turret,A,R2,0.88921,0.753712,0.916817,0.068142,0.9425,0.931275,0,0.279045,0.629758,1163.33,5684.4,0.93,False
S019,nominal,turret,A,R6,0.89783,0.8491,0.95765,0.03796,0.9425,0.931275,0,0.261244,0.622638,648.05,5169.12,0.93,False
S019,nominal,turret,B,R2,0.7409,0.753281,0.91651,0.075876,0.9425,0.931275,0,0.295209,0.636224,1295.37,5816.44,0.93,False
S019,nominal,turret,B,R3,0.79685,0.763528,0.923656,0.088243,0.9425,0.931275,0,0.332147,0.650999,1506.49,6027.57,0.93,False
S019,nominal,turret,B,R5,0.80165,0.762384,0.922873,0.09301,0.9425,0.931275,0,0.34033,0.654272,1587.87,6108.94,0.93,False
S019,nominal,turret,B,R6,0.89783,0.8491,0.95765,0.03816,0.9425,0.931275,0,0.273908,0.627703,651.46,5172.53,0.93,False
S019,nominal,turret,C,R3,0.68287,0.732756,0.901263,0.132873,0.9425,0.931275,0,0.366363,0.664685,2268.41,6789.48,0.93,False
S019,nominal,turret,C,R5,0.70674,0.731827,0.900543,0.138349,0.9425,0.931275,0,0.372922,0.667309,2361.9,6882.97,0.93,False
S019,nominal,turret,C,R6,0.89771,0.821772,0.942411,0.041173,0.9425,0.931275,0,0.290453,0.634321,702.9,5223.97,0.93,False
S019,nominal,turret,C,R7,0.0,0.0,0.0,0.357099,0.9425,0.931275,0,0.631758,0.770843,6096.42,10617.49,0.93,False
S019,nominal,turret,D,R6,0.89733,0.795772,0.92601,0.045217,0.9425,0.931275,0,0.309263,0.641845,771.94,5293.01,0.93,False
S019,nominal,turret,D,R7,0.0,0.0,0.0,0.365299,0.9425,0.931275,0,0.674172,0.787809,6236.41,10757.48,0.93,False
S019,nominal,worktable,A,R1,0.87927,0.8978,0.983938,0.038191,0.946807,0.936515,0,0.25027,0.624779,1178.81,6047.11,0.93,False
S019,nominal,worktable,A,R2,0.89049,0.897053,0.983702,0.041199,0.946807,0.936515,0,0.257714,0.627757,1271.67,6139.97,0.93,False
S019,nominal,worktable,A,R6,0.89783,0.95575,0.994623,0.02493,0.946807,0.936515,1,0.243487,0.622066,769.51,5637.81,0.93,True
S019,nominal,worktable,B,R2,0.74693,0.8968,0.983622,0.048309,0.946807,0.936515,0,0.27311,0.633915,1491.12,6359.42,0.93,False
S019,nominal,worktable,B,R3,0.80529,0.904184,0.985886,0.061309,0.946807,0.936515,0,0.310079,0.648703,1892.38,6760.69,0.93,False
S019,nominal,worktable,B,R5,0.81036,0.903375,0.985646,0.065966,0.946807,0.936515,0,0.318252,0.651972,2036.11,6904.42,0.93,False
S019,nominal,worktable,B,R6,0.89783,0.95575,0.994623,0.02513,0.946807,0.936515,1,0.25585,0.627011,775.68,5643.98,0.93,True
S019,nominal,worktable,C,R3,0.69154,0.881681,0.97846,0.102897,0.946807,0.936515,0,0.342408,0.661634,3176.04,8044.35,0.93,False
S019,nominal,worktable,C,R4,0.77629,0.878675,0.977349,0.120582,0.946807,0.936515,0,0.369796,0.672589,3721.9,8590.21,0.93,False
S019,nominal,worktable,C,R5,0.71681,0.880957,0.978195,0.10843,0.946807,0.936515,0,0.349123,0.66432,3346.82,8215.12,0.93,False
S019,nominal,worktable,C,R6,0.89772,0.941178,0.991105,0.02604,0.946807,0.936515,0,0.27149,0.633267,803.77,5672.07,0.93,False
S019,nominal,worktable,C,R7,0.0,0.0,0.0,0.351175,0.946807,0.936515,0,0.616448,0.77125,10839.44,15707.74,0.93,False
S019,nominal,worktable,D,R4,0.53398,0.848285,0.964564,0.272643,0.946807,0.936515,0,0.48196,0.717455,8415.45,13283.76,0.93,False
S019,nominal,worktable,D,R6,0.89735,0.925855,0.986604,0.027946,0.946807,0.936515,0,0.289404,0.640432,862.58,5730.88,0.93,False
S019,nominal,worktable,D,R7,0.0,0.0,0.0,0.358903,0.946807,0.936515,0,0.656957,0.787454,11077.97,15946.27,0.93,False
S022,nominal,ball_screw,A,R1,0.87816,0.837617,0.964826,0.050138,0.946995,0.940903,0,0.276403,0.635927,1471.72,6272.56,0.93,False
S022,nominal,ball_screw,A,R2,0.88953,0.836687,0.964398,0.053221,0.946995,0.940903,0,0.284046,0.638984,1562.21,6363.05,0.93,False
S022,nominal,ball_screw,A,R6,0.89783,0.917243,0.985749,0.030194,0.946995,0.940903,0,0.267786,0.63248,886.28,5687.12,0.93,False
S022,nominal,ball_screw,B,R2,0.73948,0.836329,0.964232,0.061096,0.946995,0.940903,0,0.300068,0.645393,1793.37,6594.21,0.93,False
S022,nominal,ball_screw,B,R3,0.79774,0.845139,0.968194,0.074276,0.946995,0.940903,0,0.338254,0.660667,2180.22,6981.07,0.93,False
S022,nominal,ball_screw,B,R5,0.80328,0.844114,0.967746,0.079,0.946995,0.940903,0,0.346641,0.664022,2318.88,7119.73,0.93,False
S022,nominal,ball_screw,B,R6,0.89783,0.917243,0.985749,0.030394,0.946995,0.940903,0,0.280317,0.637492,892.15,5692.99,0.93,False
S022,nominal,ball_screw,C,R3,0.68252,0.817924,0.955173,0.117679,0.946995,0.940903,0,0.372325,0.674296,3454.25,8255.09,0.93,False
S022,nominal,ball_screw,C,R5,0.70733,0.817082,0.954734,0.123108,0.946995,0.940903,0,0.378925,0.676936,3613.6,8414.44,0.93,False
S022,nominal,ball_screw,C,R6,0.89771,0.896618,0.978536,0.03197,0.946995,0.940903,0,0.296336,0.6439,938.43,5739.27,0.93,False
S022,nominal,ball_screw,C,R7,0.0,0.0,0.0,0.357144,0.946995,0.940903,0,0.648211,0.78465,10483.28,15284.13,0.93,False
S022,nominal,ball_screw,D,R6,0.89732,0.876069,0.970036,0.034607,0.946995,0.940903,0,0.314698,0.651245,1015.81,5816.66,0.93,False
S022,nominal,ball_screw,D,R7,0.0,0.0,0.0,0.362454,0.946995,0.940903,0,0.681071,0.797794,10639.15,15439.99,0.93,False
S022,nominal,base,A,R1,0.87804,0.919187,0.987421,0.048255,0.943,0.90359,0,0.296148,0.635813,521.59,6846.27,0.93,False
S022,nominal,base,A,R2,0.88985,0.918516,0.987224,0.051233,0.943,0.90359,0,0.303613,0.638799,553.78,6878.45,0.93,False
S022,nominal,base,A,R6,0.89783,0.966261,0.995919,0.029262,0.943,0.90359,1,0.287869,0.632502,316.29,6640.96,0.93,True
S022,nominal,base,B,R2,0.74972,0.918275,0.987153,0.058087,0.943,0.90359,0,0.319228,0.645045,627.86,6952.54,0.93,False
S022,nominal,base,B,R3,0.79724,0.924679,0.988983,0.072704,0.943,0.90359,0,0.357643,0.660411,785.87,7110.54,0.93,False
S022,nominal,base,B,R5,0.80275,0.923956,0.988783,0.077366,0.943,0.90359,0,0.365846,0.663693,836.25,7160.93,0.93,False
S022,nominal,base,B,R6,0.89783,0.966261,0.995919,0.02947,0.943,0.90359,1,0.300451,0.637534,318.54,6643.21,0.93,True
S022,nominal,base,C,R3,0.68532,0.904347,0.98272,0.114358,0.943,0.90359,0,0.390605,0.673596,1236.11,7560.78,0.93,False
S022,nominal,base,C,R4,0.77544,0.901767,0.981832,0.131176,0.943,0.90359,0,0.416874,0.684104,1417.89,7742.56,0.93,False
S022,nominal,base,C,R5,0.71067,0.903696,0.982498,0.119844,0.943,0.90359,0,0.397207,0.676237,1295.4,7620.07,0.93,False
S022,nominal,base,C,R6,0.89772,0.953837,0.993058,0.030261,0.943,0.90359,1,0.316327,0.643885,327.1,6651.77,0.93,True
S022,nominal,base,C,R7,0.0,0.0,0.0,0.356091,0.943,0.90359,0,0.662539,0.78237,3849.03,10173.7,0.93,False
S022,nominal,base,D,R4,0.53341,0.873494,0.970746,0.283394,0.943,0.90359,0,0.529497,0.729153,3063.23,9387.91,0.93,False
S022,nominal,base,D,R6,0.89735,0.940429,0.989305,0.032043,0.943,0.90359,0,0.334484,0.651148,346.35,6671.03,0.93,False
S022,nominal,base,D,R7,0.0,0.0,0.0,0.363441,0.943,0.90359,0,0.702085,0.798188,3928.48,10253.15,0.93,False
S022,nominal,bed,A,R1,0.879,0.918335,0.987272,0.040105,0.948369,0.934626,0,0.277929,0.664351,2256.36,12346.24,0.93,False
S022,nominal,bed,A,R2,0.89029,0.917618,0.98706,0.043265,0.948369,0.934626,0,0.285848,0.667518,2434.14,12524.02,0.93,False
S022,nominal,bed,A,R6,0.89783,0.96585,0.995865,0.027629,0.948369,0.934626,1,0.271103,0.661621,1554.46,11644.34,0.93,True
S022,nominal,bed,B,R2,0.75204,0.917378,0.986989,0.049993,0.948369,0.934626,0,0.301275,0.673689,2812.68,12902.56,0.93,False
S022,nominal,bed,B,R3,0.80781,0.92377,0.988823,0.064252,0.948369,0.934626,0,0.34085,0.689519,3614.89,13704.77,0.93,False
S022,nominal,bed,B,R5,0.81238,0.922996,0.988608,0.069151,0.948369,0.934626,0,0.349555,0.693001,3890.51,13980.39,0.93,False
S022,nominal,bed,B,R6,0.89783,0.96585,0.995865,0.027837,0.948369,0.934626,1,0.283517,0.666586,1566.16,11656.04,0.93,True
S022,nominal,bed,C,R3,0.69626,0.903372,0.982514,0.106191,0.948369,0.934626,0,0.373149,0.702439,5974.41,16064.29,0.93,False
S022,nominal,bed,C,R4,0.78271,0.900371,0.981475,0.12514,0.948369,0.934626,0,0.402816,0.714305,7040.5,17130.38,0.93,False
S022,nominal,bed,C,R5,0.72158,0.902641,0.982263,0.112113,0.948369,0.934626,0,0.380512,0.705384,6307.6,16397.48,0.93,False
S022,nominal,bed,C,R6,0.8977,0.953333,0.992975,0.02863,0.948369,0.934626,1,0.299182,0.672852,1610.73,11700.61,0.93,True
S022,nominal,bed,C,R7,0.0,0.0,0.0,0.357985,0.948369,0.934626,0,0.662059,0.818003,20140.58,30230.46,0.93,False
S022,nominal,bed,D,R4,0.544,0.87185,0.970207,0.278775,0.948369,0.934626,0,0.515867,0.759526,15684.15,25774.03,0.93,False
S022,nominal,bed,D,R6,0.8973,0.93983,0.989185,0.030454,0.948369,0.934626,0,0.317269,0.680087,1713.39,11803.27,0.93,False
S022,nominal,bed,D,R7,0.0,0.0,0.0,0.35981,0.948369,0.934626,0,0.683439,0.826555,20243.25,30333.13,0.93,False
S022,nominal,boring_spindle,A,R1,0.87886,0.633846,0.911915,0.053302,0.95195,0.918735,0,0.283647,0.676323,3842.3,12425.16,0.93,False
S022,nominal,boring_spindle,A,R2,0.89012,0.692801,0.928021,0.053542,0.95195,0.918735,0,0.290962,0.679249,3859.57,12442.43,0.93,False
S022,nominal,boring_spindle,A,R6,0.89783,0.940217,0.989802,0.028873,0.95195,0.918735,0,0.273727,0.672355,2081.31,10664.17,0.93,False
S022,nominal,boring_spindle,B,R2,0.74818,0.622243,0.907753,0.064309,0.95195,0.918735,0,0.307514,0.685869,4635.7,13218.56,0.93,False
S022,nominal,boring_spindle,B,R3,0.8045,0.883721,0.976479,0.066602,0.95195,0.918735,0,0.344608,0.700707,4801.02,13383.88,0.93,False
S022,nominal,boring_spindle,B,R5,0.80911,0.882735,0.976094,0.071546,0.95195,0.918735,0,0.353466,0.70425,5157.38,13740.24,0.93,False
S022,nominal,boring_spindle,B,R6,0.89783,0.940217,0.989802,0.029073,0.95195,0.918735,0,0.286125,0.677314,2095.73,10678.59,0.93,False
S022,nominal,boring_spindle,C,R3,0.69108,0.837289,0.960223,0.110748,0.95195,0.918735,0,0.378155,0.714126,7983.33,16566.19,0.93,False
S022,nominal,boring_spindle,C,R4,0.77715,0.854985,0.964049,0.128695,0.95195,0.918735,0,0.407695,0.725942,9277.01,17859.86,0.93,False
S022,nominal,boring_spindle,C,R5,0.71566,0.854302,0.964459,0.11577,0.95195,0.918735,0,0.385284,0.716977,8345.29,16928.15,0.93,False
S022,nominal,boring_spindle,C,R6,0.89769,0.922609,0.984101,0.030373,0.95195,0.918735,0,0.301913,0.683629,2189.42,10772.27,0.93,False
S022,nominal,boring_spindle,C,R7,0.0,0.0,0.0,0.359475,0.95195,0.918735,0,0.669582,0.830697,25912.82,34495.68,0.93,False
S022,nominal,boring_spindle,D,R4,0.5362,0.821056,0.946209,0.286876,0.95195,0.918735,0,0.525084,0.772898,20679.51,29262.37,0.93,False
S022,nominal,boring_spindle,D,R6,0.89728,0.904491,0.977168,0.032768,0.95195,0.918735,0,0.320166,0.69093,2362.06,10944.92,0.93,False
S022,nominal,boring_spindle,D,R7,0.0,0.0,0.0,0.3596,0.95195,0.918735,0,0.685423,0.837033,25921.83,34504.69,0.93,False
S022,nominal,carriage,A,R1,0.87712,0.898509,0.983096,0.052996,0.92,0.93,0,0.23812,0.575248,624.66,5028.65,0.93,False
S022,nominal,carriage,A,R2,0.88917,0.897792,0.982861,0.055785,0.92,0.93,0,0.245227,0.578091,657.53,5061.53,0.93,False
S022,nominal,carriage,A,R6,0.89783,0.955346,0.994204,0.031149,0.92,0.93,1,0.229182,0.571673,367.15,4771.15,0.93,True
S022,nominal,carriage,B,R2,0.74187,0.897485,0.982759,0.063306,0.92,0.93,0,0.261271,0.584508,746.18,5150.17,0.93,False
S022,nominal,carriage,B,R3,0.80052,0.905069,0.985175,0.075532,0.92,0.93,0,0.296479,0.598591,890.29,5294.29,0.93,False
S022,nominal,carriage,B,R5,0.80502,0.904291,0.984936,0.080094,0.92,0.93,0,0.304342,0.601737,944.06,5348.05,0.93,False
S022,nominal,carriage,B,R6,0.89783,0.955346,0.994204,0.031349,0.92,0.93,1,0.241846,0.576738,369.51,4773.51,0.93,True
S022,nominal,carriage,C,R3,0.68703,0.8825,0.977461,0.116824,0.92,0.93,0,0.329303,0.611721,1376.99,5780.98,0.93,False
S022,nominal,carriage,C,R5,0.7108,0.881806,0.977198,0.122163,0.92,0.93,0,0.335715,0.614286,1439.92,5843.91,0.93,False
S022,nominal,carriage,C,R6,0.89773,0.940637,0.990476,0.032288,0.92,0.93,1,0.257861,0.583145,380.58,4784.57,0.93,True
S022,nominal,carriage,C,R7,0.0,0.0,0.0,0.353638,0.92,0.93,0,0.59081,0.716324,4168.28,8572.28,0.93,False
S022,nominal,carriage,D,R6,0.89736,0.925174,0.985734,0.034199,0.92,0.93,1,0.276053,0.590421,403.1,4807.1,0.93,False
S022,nominal,carriage,D,R7,0.0,0.0,0.0,0.365238,0.92,0.93,0,0.644267,0.737707,4305.01,8709.01,0.93,False
S022,nominal,chuck,A,R1,0.87748,0.850834,0.974593,0.0524,0.9476,0.93226,0,0.254924,0.628524,476.84,4804.09,0.93,False
S022,nominal,chuck,A,R2,0.88941,0.850004,0.974274,0.055256,0.9476,0.93226,0,0.26211,0.631398,502.83,4830.09,0.93,False
S022,nominal,chuck,A,R6,0.89783,0.930046,0.990814,0.030878,0.9476,0.93226,0,0.246066,0.62498,280.99,4608.24,0.93,False
S022,nominal,chuck,B,R2,0.74187,0.849662,0.974143,0.06282,0.9476,0.93226,0,0.278083,0.637787,571.66,4898.92,0.93,False
S022,nominal,chuck,B,R3,0.79734,0.858284,0.977349,0.075558,0.9476,0.93226,0,0.31412,0.652202,687.58,5014.83,0.93,False
S022,nominal,chuck,B,R5,0.80279,0.857371,0.977021,0.080095,0.9476,0.93226,0,0.322033,0.655367,728.86,5056.12,0.93,False
S022,nominal,chuck,B,R6,0.89783,0.930046,0.990814,0.031078,0.9476,0.93226,0,0.258681,0.630026,282.81,4610.06,0.93,False
S022,nominal,chuck,C,R3,0.6832,0.832543,0.96708,0.117636,0.9476,0.93226,0,0.347435,0.665528,1070.49,5397.74,0.93,False
S022,nominal,chuck,C,R5,0.70801,0.831787,0.966747,0.122883,0.9476,0.93226,0,0.353694,0.668031,1118.23,5445.49,0.93,False
S022,nominal,chuck,C,R6,0.89773,0.911407,0.985596,0.032292,0.9476,0.93226,0,0.274709,0.636438,293.86,4621.11,0.93,False
S022,nominal,chuck,C,R7,0.0,0.0,0.0,0.353557,0.9476,0.93226,0,0.610066,0.77058,3217.36,7544.62,0.93,False
S022,nominal,chuck,D,R6,0.89736,0.892645,0.979234,0.034501,0.9476,0.93226,0,0.292952,0.643735,313.96,4641.22,0.93,False
S022,nominal,chuck,D,R7,0.0,0.0,0.0,0.364307,0.9476,0.93226,0,0.660718,0.790841,3315.19,7642.44,0.93,False
S022,nominal,cnc_controller,A,R2,0.88693,0.650106,0.813829,0.086431,0.92,0.93,0,0.298625,0.59945,3232.79,8210.79,0.93,False
S022,nominal,cnc_controller,A,R6,0.89783,0.745023,0.879642,0.051819,0.92,0.93,0,0.279256,0.591702,1938.19,6916.19,0.93,False
S022,nominal,cnc_controller,B,R2,0.72994,0.649569,0.813298,0.095111,0.92,0.93,0,0.315286,0.606114,3557.43,8535.43,0.93,False
S022,nominal,cnc_controller,B,R3,0.78954,0.661042,0.824511,0.106956,0.92,0.93,0,0.353551,0.621421,4000.45,8978.45,0.93,False
S022,nominal,cnc_controller,B,R6,0.89783,0.745023,0.879642,0.052019,0.92,0.93,0,0.291906,0.596762,1945.67,6923.67,0.93,False
S022,nominal,cnc_controller,C,R3,0.67086,0.625598,0.789045,0.155407,0.92,0.93,0,0.390709,0.636284,5812.66,10790.66,0.93,False
S022,nominal,cnc_controller,C,R6,0.8977,0.710902,0.850827,0.057478,0.92,0.93,0,0.309037,0.603615,2149.84,7127.84,0.93,False
S022,nominal,cnc_controller,C,R7,0.0,0.0,0.0,0.360974,0.92,0.93,0,0.659377,0.743751,13501.48,18479.48,0.93,False
S022,nominal,cnc_controller,D,R6,0.89731,0.67935,0.822196,0.063748,0.92,0.93,0,0.32848,0.611392,2384.38,7362.38,0.93,False
S022,nominal,cnc_controller,D,R7,0.0,0.0,0.0,0.364924,0.92,0.93,0,0.687957,0.755183,13649.22,18627.22,0.93,False
S022,nominal,column,A,R1,0.87948,0.897574,0.983888,0.036506,0.947855,0.939746,0,0.265967,0.652978,1768.65,11035.43,0.93,False
S022,nominal,column,A,R2,0.89056,0.896789,0.98364,0.03965,0.947855,0.939746,0,0.273773,0.656101,1920.98,11187.76,0.93,False
S022,nominal,column,A,R6,0.89783,0.955636,0.994605,0.025645,0.947855,0.939746,1,0.259624,0.650441,1242.44,10509.22,0.93,True
S022,nominal,column,B,R2,0.75115,0.896533,0.983558,0.046458,0.947855,0.939746,0,0.289078,0.662223,2250.78,11517.56,0.93,False
S022,nominal,column,B,R3,0.80774,0.903754,0.985778,0.0603,0.947855,0.939746,0,0.327869,0.677739,2921.42,12188.2,0.93,False
S022,nominal,column,B,R5,0.81255,0.902902,0.985525,0.065135,0.947855,0.939746,0,0.336439,0.681167,3155.65,12422.43,0.93,False
S022,nominal,column,B,R6,0.89783,0.955636,0.994605,0.025853,0.947855,0.939746,1,0.271954,0.655373,1252.51,10519.29,0.93,True
S022,nominal,column,C,R3,0.69514,0.881209,0.978313,0.102303,0.947855,0.939746,0,0.360171,0.69066,4956.33,14223.11,0.93,False
S022,nominal,column,C,R4,0.78161,0.877976,0.977114,0.121075,0.947855,0.939746,0,0.389391,0.702348,5865.83,15132.61,0.93,False
S022,nominal,column,C,R5,0.72055,0.880433,0.978028,0.108125,0.947855,0.939746,0,0.367351,0.693532,5238.43,14505.21,0.93,False
S022,nominal,column,C,R6,0.8977,0.941042,0.991078,0.02676,0.947855,0.939746,0,0.287549,0.661611,1296.44,10563.22,0.93,False
S022,nominal,column,C,R7,0.0,0.0,0.0,0.354765,0.947855,0.939746,0,0.645905,0.804954,17187.54,26454.32,0.93,False
S022,nominal,column,D,R4,0.54159,0.84743,0.964199,0.274574,0.947855,0.939746,0,0.502212,0.747476,13302.49,22569.27,0.93,False
S022,nominal,column,D,R6,0.89731,0.92569,0.986564,0.028702,0.947855,0.939746,0,0.305526,0.668802,1390.56,10657.34,0.93,False
S022,nominal,column,D,R7,0.0,0.0,0.0,0.358053,0.947855,0.939746,0,0.671938,0.815367,17346.88,26613.66,0.93,False
S022,nominal,control_system,A,R2,0.88782,0.597819,0.79296,0.077684,0.92,0.93,0,0.276005,0.590402,3190.03,8268.88,0.93,False
S022,nominal,control_system,A,R6,0.89783,0.769062,0.898489,0.043063,0.92,0.93,0,0.25681,0.582724,1768.34,6847.19,0.93,False
S022,nominal,control_system,B,R2,0.73038,0.5238,0.746816,0.094518,0.92,0.93,0,0.294273,0.597709,3881.33,8960.18,0.93,False
S022,nominal,control_system,B,R3,0.78974,0.685477,0.847482,0.090014,0.92,0.93,0,0.327804,0.611121,3696.37,8775.22,0.93,False
S022,nominal,control_system,B,R6,0.89783,0.769062,0.898489,0.043263,0.92,0.93,0,0.269208,0.587683,1776.55,6855.4,0.93,False
S022,nominal,control_system,C,R3,0.66898,0.650441,0.814159,0.138137,0.92,0.93,0,0.36503,0.626012,5672.51,10751.36,0.93,False
S022,nominal,control_system,C,R6,0.89771,0.735973,0.872229,0.04826,0.92,0.93,0,0.285914,0.594366,1981.75,7060.61,0.93,False
S022,nominal,control_system,C,R7,0.0,0.0,0.0,0.3548,0.92,0.93,0,0.634588,0.733835,14569.6,19648.45,0.93,False
S022,nominal,control_system,D,R6,0.89732,0.705203,0.845791,0.054129,0.92,0.93,0,0.304928,0.601971,2222.76,7301.61,0.93,False
S022,nominal,control_system,D,R7,0.0,0.0,0.0,0.3596,0.92,0.93,0,0.665623,0.746249,14766.71,19845.56,0.93,False
S022,nominal,coolant_lubrication_system,A,R2,0.88814,0.674982,0.837772,0.08113,0.92,0.93,0,0.234859,0.548944,901.26,3607.12,0.93,False
S022,nominal,coolant_lubrication_system,A,R6,0.89783,0.76935,0.898708,0.046229,0.92,0.93,0,0.216925,0.54177,513.55,3219.41,0.93,False
S022,nominal,coolant_lubrication_system,B,R2,0.73443,0.674539,0.837357,0.089164,0.92,0.93,0,0.250944,0.555378,990.51,3696.37,0.93,False
S022,nominal,coolant_lubrication_system,B,R3,0.79369,0.686767,0.848659,0.098967,0.92,0.93,0,0.283657,0.568463,1099.4,3805.26,0.93,False
S022,nominal,coolant_lubrication_system,B,R6,0.89783,0.76935,0.898708,0.046429,0.92,0.93,0,0.229575,0.54683,515.77,3221.63,0.93,False
S022,nominal,coolant_lubrication_system,C,R3,0.67667,0.652186,0.815878,0.144608,0.92,0.93,0,0.3183,0.58232,1606.42,4312.28,0.93,False
S022,nominal,coolant_lubrication_system,C,R6,0.89777,0.736279,0.872483,0.051412,0.92,0.93,0,0.246587,0.553635,571.13,3276.99,0.93,False
S022,nominal,coolant_lubrication_system,C,R7,0.0,0.0,0.0,0.347952,0.92,0.93,0,0.557551,0.67802,3865.32,6571.18,0.93,False
S022,nominal,coolant_lubrication_system,D,R6,0.89741,0.70557,0.846117,0.057173,0.92,0.93,0,0.265616,0.561247,635.12,3340.98,0.93,False
S022,nominal,coolant_lubrication_system,D,R7,0.0,0.0,0.0,0.360384,0.92,0.93,0,0.61371,0.700484,4003.42,6709.28,0.93,False
S022,nominal,coolant_system,A,R2,0.88798,0.655985,0.864569,0.075954,0.9417,0.92575,0,0.240732,0.587341,311.08,2844.97,0.93,False
S022,nominal,coolant_system,A,R6,0.89783,0.76712,0.923081,0.041677,0.9417,0.92575,0,0.222992,0.580245,170.7,2704.59,0.93,False
S022,nominal,coolant_system,B,R2,0.73385,0.655606,0.864205,0.084021,0.9417,0.92575,0,0.256842,0.593785,344.12,2878.01,0.93,False
S022,nominal,coolant_system,B,R3,0.79243,0.665918,0.87395,0.094188,0.9417,0.92575,0,0.289686,0.606922,385.76,2919.65,0.93,False
S022,nominal,coolant_system,B,R6,0.89783,0.76712,0.923081,0.041877,0.9417,0.92575,0,0.235642,0.585305,171.52,2705.41,0.93,False
S022,nominal,coolant_system,C,R3,0.67564,0.636779,0.845526,0.139008,0.9417,0.92575,0,0.32406,0.620672,569.33,3103.22,0.93,False
S022,nominal,coolant_system,C,R6,0.89777,0.737407,0.901526,0.04602,0.9417,0.92575,0,0.25243,0.59202,188.48,2722.37,0.93,False
S022,nominal,coolant_system,C,R7,0.0,0.0,0.0,0.347383,0.9417,0.92575,0,0.563385,0.716402,1422.76,3956.65,0.93,False
S022,nominal,coolant_system,D,R6,0.89741,0.710128,0.879558,0.050986,0.9417,0.92575,0,0.271244,0.599546,208.82,2742.71,0.93,False
S022,nominal,coolant_system,D,R7,0.0,0.0,0.0,0.359751,0.9417,0.92575,0,0.619329,0.73878,1473.42,4007.31,0.93,False
